ID,Mass,RT,Col-root-NL-0V,Col-root-NL-5V,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V
2229,302.1741,4.07,148019.3945,211112.9135,171501.5615,132877.9077,54958.73944,1,20068.74666,8668.296086,7543.09133,3724.80579
2230,205.0447,3.19,179612.3759,121844.8682,24858.41373,1,1209.050122,1,1,1,1,1
2231,206.152,6.02,78695.07912,64538.4705,41337.41653,13391.87437,4871.074122,1,1,1,1,1
2232,159.0686,10.65,57293.56513,1,75129.62652,86756.29867,133598.5826,179051.8676,205648.8888,195878.6556,175311.9017,131468.2368
2233,790.2688,6.76,321863.5245,339583.2746,308525.9109,306544.0845,293813.9196,55039.67794,148738.6627,52863.67371,80623.58578,35103.15599
2234,429.3456,16.78,210400.1966,173289.8906,49211.71508,406.5664689,1,1,1,1,1,1
2235,340.131,5.33,188260.5127,224961.0903,97281.58403,114901.4188,12016.40847,28309.36118,21340.42429,5767.898123,6908.27727,3148.03132
2236,452.3364,4.9,62647.17426,65118.76669,146063.5841,127444.9048,63070.78483,155234.9839,173278.5141,346722.3184,360132.4049,358880.3753
2237,1064.2114,4.32,667.6837596,2161.170348,16689.79516,53418.814,124607.7149,176517.3568,230650.6993,239696.9704,243797.2825,247721.5507
2238,118.0785,10.75,11042.79103,43084.83179,153269.0384,223436.7446,226115.0037,211300.1136,180467.5635,184989.4211,167233.1967,159501.1145
2239,308.3189,13.41,56259.73124,70880.79214,67933.02871,65475.25393,52160.54561,58643.28969,50730.66779,55830.96664,36030.972,13596.56305
2240,197.0059,6.55,38035.40361,54644.28516,127488.3995,254291.2311,284420.7704,195646.1014,117209.178,112275.5058,133758.2033,142717.186
2241,354.0626,21.19,2505.088431,644.8071088,28121.89208,96167.15255,168694.7646,189954.6869,270257.1116,277819.2653,253237.3375,225142.8686
2242,411.3808,17.8,175280.1225,40187.94637,1,1,1,1,1,1,1,1
2243,165.055,4.11,2024.639045,1,29792.88782,78678.6024,112385.7312,91101.61671,59552.63287,44964.60097,32624.62523,46999.3522
2244,272.0872,1.3,165469.9978,164528.9425,137181.5349,87529.07405,39995.92915,1,1,1,1,1
2245,467.3012,14.26,277151.9242,206953.8673,14200.92025,6667.207543,1053.57565,1,1,1,1,1
2246,966.2791,5.67,202927.0183,42502.2903,167855.7803,155354.6987,78854.60232,114106.3699,110658.5868,90438.78771,61519.12549,44954.99897
2247,241.1468,5.09,146945.8251,142880.5949,115498.2581,43919.2569,6870.47811,1,1,1,1,1
2248,126.0318,3.94,1,1,1,1,1,155259.1537,192943.3391,202728.6201,181267.8932,167595.6279
2249,164.1199,15.39,1,1722.938808,14262.77673,62478.48453,117013.4899,135642.9972,1,1,1,1
2250,123.9927,11.85,1,1,1,3556.231235,16884.1739,66862.49645,153370.8138,145823.7113,241848.6976,198296.0042
2251,391.0882,2.19,223883.2629,215220.3382,163835.7992,96129.19633,17248.01891,17405.01128,24271.27264,35245.60136,47203.99108,50270.97174
2252,320.0995,6.25,232519.2522,163339.5295,83461.42825,38972.24835,23999.43699,1,1,1,1,1
2253,330.0932,2.84,167676.0795,210411.2665,185379.3558,108354.5805,43478.52121,27106.8918,1,8198.081755,1,1
2254,544.1909,3.56,35686.07854,38515.50528,30516.52155,35081.76583,36295.68338,36512.84358,48722.94463,114118.188,207724.7565,272262.1274
2255,1939.0215,11.58,182485.4937,162105.0151,95289.38685,58067.81843,64180.2198,57081.49001,62428.37834,23411.66854,61355.29598,53728.27883
2256,514.231,14.14,1,1,1,1,1,1,1,1,1,1
2257,312.1936,12.22,149347.6965,136352.8237,117238.4859,89346.66791,33491.70319,8324.145611,5080.976377,3108.954452,1,2605.724308
2258,256.1674,6.76,94047.01987,111242.9796,114806.953,108084.1321,70668.95596,30084.39121,2251.949692,1437.161894,2668.23452,5443.238374
2259,440.1536,2.82,188186.5107,140502.8057,83954.97924,45249.91125,30973.83902,18024.70429,8067.660364,1,1,1
2260,132.0537,0.97,535137.2125,3025.295467,16661.23571,5739.309187,7850.737996,4997.296844,1,1,4840.148219,1460.712451
2261,144.0446,6.86,5431.018598,18553.246,36068.23092,1,1,1,2854.772807,30017.43786,128738.7791,214863.6024
2262,925.2611,17.07,24590.16552,22940.5017,45263.2433,1,1,1,1,1,1,1
2263,546.2288,7.81,76971.45019,212289.9291,32026.67526,166462.5189,153877.6784,38173.66394,54240.36764,1,10370.03727,6587.58876
2264,187.1344,4.83,127291.2424,139490.6976,88312.72146,35841.84235,22214.91467,16442.77775,14250.2807,9864.523903,7197.941086,5716.221241
2265,191.1344,6.09,169783.3866,182539.8108,124516.8682,45728.89139,26126.78457,1,1,1,1,1
2266,339.9895,4,17498.64556,12576.21997,26161.12056,66850.10725,67741.53232,87061.0399,114881.4197,44120.71978,177604.2831,238676.3097
2267,221.0712,8.4,201254.2951,183990.0616,90463.56922,31018.05502,15982.58951,10524.41927,4658.852627,1,1,1
2268,569.4492,14.47,249163.6494,260439.2766,77767.65139,66040.85891,10139.6276,1,1,1,1,1
2269,135.0547,0.94,202580.6953,166545.9459,177736.6253,141773.1231,81416.84228,42978.50375,34677.31252,24789.33729,13595.14966,12051.48818
2270,782.4578,15.61,82787.08477,111626.4035,110095.2101,84833.73773,77279.39416,90822.11286,102407.0417,97124.12556,137122.7094,72054.59684
2271,318.2227,16.6,89252.1505,90128.85411,55593.24294,12125.01652,7768.21054,1,14375.40193,5179.119091,3542.762666,1928.000207
2272,122.1102,14.07,1,1,1,132453.5911,132044.5923,103355.4092,133719.3278,77341.7025,1,1
2273,150.1166,14.19,11553.13412,30374.7603,80927.85624,165282.291,252562.1813,274442.3887,203655.414,171838.8218,125700.5945,89182.04427
2274,340.236,4.9,1,4485.023543,6217.04503,15239.25393,1,1,80197.23072,176294.0853,207400.3566,149312.3848
2275,126.0323,4.23,60162.97133,110409.0469,155664.8357,116729.6537,76817.32732,1,121680.0318,50416.08118,1,30241.82248
2276,134.1097,14.08,7806.102663,14615.69696,48311.40784,91892.32666,136772.5869,109222.5925,116208.1729,55964.40826,35057.01992,1
2277,548.3933,5.56,12737.33069,9895.369515,12569.5937,105420.4883,411192.063,312439.1074,134783.4691,1,1,43429.62036
2278,134.1096,17.89,1,819.3356717,35743.09383,122404.9521,291219.7031,212210.2863,183431.0606,39033.7079,45632.84934,65743.66797
2279,396.0732,2.66,217998.2971,217868.0757,234438.3588,175992.8344,106265.1293,63534.60949,44578.41973,25952.19956,13340.80133,1
2280,330.2577,15.95,1,14891.96572,28932.24953,90892.43879,156388.0452,185183.2639,117472.6125,43982.41045,11709.79824,5915.001716
2281,517.195,4.7,225962.4724,239186.6036,237356.8654,235077.1162,128331.2979,35511.84629,4736.317285,1,1192.127809,1
2282,796.2399,3.65,839072.0691,1,59844.37001,65023.36902,66141.24439,75614.8335,105509.6696,102753.5622,58003.77568,26551.06695
2283,452.3287,16.27,211945.6205,210675.5694,189308.6566,172956.8153,149718.9591,155086.7396,111853.5113,57641.48511,42991.66375,27412.25627
2284,644.6219,17.09,1,1,1,27737.4654,149496.5939,298554.407,259052.2367,177225.3921,77786.75548,1582.788349
2285,174.1119,0.9,33613.27862,134067.8071,48255.48869,5903.680252,30865.70166,41108.15914,36873.46249,30804.34387,31499.44673,36575.10494
2286,464.2745,15.65,130944.613,154933.8347,178389.7592,200532.405,180859.9672,134414.8226,66676.01798,35921.23706,31844.89121,26557.27602
2287,358.1241,5.22,126550.6539,120607.3705,115535.5506,85957.33272,31597.25004,8003.112521,1,5477.434036,2557.548954,1662.591421
2288,488.253,15.75,47331.83117,26481.5795,298768.471,44112.39558,21239.72658,1,1,1398.894038,604.7952089,2202.29257
2289,1048.366,2.94,152096.9768,217597.3493,147313.1311,59182.36079,34309.56733,20834.55953,22713.51049,17819.69416,15997.84589,6669.185224
2290,298.0459,2.34,156133.3512,46827.4666,102138.9719,108275.5136,92201.70616,68337.63996,59108.94424,42229.94767,34882.91549,21289.56297
2291,1947.0891,12.3,182716.6927,165097.5561,103721.7692,47853.13363,45021.13038,35077.81197,46625.18815,32615.40019,39077.93061,31263.44689
2292,502.0996,17.23,973.4857029,23892.65931,170572.8218,180035.0479,124510.1497,9556.362537,3261.910173,1410.588178,1,1
2293,671.4168,18.16,169459.766,179617.8331,34188.26961,242724.8507,270771.379,274430.0491,28074.02339,88237.80039,4280.390207,29686.53077
2294,134.1095,12.7,1783.680351,3187.588266,34765.56775,77918.74295,129527.2841,179558.4963,199064.2279,180852.638,113510.6834,100929.6114
2295,310.2515,15.43,147472.1016,74264.45194,172660.0888,154801.015,81111.76793,37033.79423,1,1,1,1
2296,576.2696,11.55,116826.4969,90401.92096,49765.79923,15670.55306,5291.534507,1,1,1,1,1
2297,193.0379,8.18,14344.27937,21952.80838,22262.32867,96417.80273,229348.8251,224061.2114,115043.8152,46415.1991,19827.38454,8383.912112
2298,141.1157,1.24,190281.484,157658.2052,45620.00711,18282.81773,6445.510808,2281.700287,1,1,1,1
2299,420.3376,15.76,217961.351,190892.0014,192618.4631,119895.2327,60427.65297,31816.78067,36477.73428,21427.49112,8946.002279,29118.4608
2300,144.0298,2.85,1,1,1,8892.47585,5908.691939,1770.511062,2352.886012,2367.752782,857.1941264,1
2301,616.1411,5.01,199703.0387,217964.3134,221190.4143,230724.1002,224643.1866,225210.3947,171988.9764,113583.3342,64470.81413,51887.35113
2302,427.3295,15.34,138774.1561,100121.6719,4309.057036,1,1,1,1,1,1,1
2303,737.1859,6.54,96855.74367,54583.94907,16254.50771,1,1,1,1,1,426.7903727,625.7437929
2304,261.2306,8.51,59780.58109,62653.26047,57645.47045,41447.24788,15813.73773,2494.793606,1,1,1,1
2305,512.1661,5.02,124249.8897,166618.6554,184815.9688,199482.8437,175048.149,118201.9677,64074.60404,37363.31467,30934.7585,30372.93654
2306,925.5435,13.45,153241.9477,132534.8391,64128.24944,1,1,1,1,1,1,1
2307,792.6485,5.56,255581.7274,238036.3036,263366.0273,21268.24645,95161.88676,165056.9648,133800.5293,112607.9421,77179.67083,35465.34418
2308,502.27,14.69,1,1,1,1,1,1,1,1,1,1
2309,382.1537,3.66,1,1,1,1,24500.87153,143141.9304,232633.3292,155538.245,80555.32805,30631.67323
2310,176.0474,2.86,128795.4188,233797.6103,203039.4908,129027.1182,108694.2621,101462.4114,82096.98002,63894.28391,42139.65527,26838.41081
2311,616.1411,3.79,193205.6091,207970.0671,252848.2604,244192.7977,198896.9411,153488.9889,113062.719,36913.73668,97282.11757,63093.70088
2312,294.2559,17.1,197504.0303,105300.2326,16860.61492,538.3732595,1,1,1,1,1,1
2313,389.1091,6.44,255385.7847,230504.2222,229212.7818,185259.583,185446.5298,118597.8639,127665.0067,80773.22262,37603.6397,22679.58736
2314,598.496,16.39,1,1,1,328.9707527,2712.465507,21607.23593,132698.5089,220684.803,235107.5385,164928.5457
2315,106.0781,14.07,6754.859423,8465.265435,26931.3501,66263.98104,103508.5725,143509.5928,196652.0216,187960.4417,115229.3872,93501.5653
2316,292.0472,1.29,107015.4541,11205.24775,92014.05857,65459.17672,50224.65145,35233.99341,18572.20336,12934.82164,766.8804579,1075.836333
2317,224.9801,0.8,173807.5654,88057.12569,19979.15882,11240.63066,13207.0054,1,22767.06391,26448.88973,24288.09375,22960.57502
2318,699.5039,5.83,45447.61873,15346.49424,29336.6501,22155.87288,220053.521,172392.5572,248743.0095,146991.6886,152109.6435,62820.304
2319,313.9446,6.4,1,664.3047753,4207.575469,78346.53759,184113.1009,246818.5307,223786.0958,151618.0969,104058.3769,88942.73755
2320,546.6084,10.04,18519.15395,235258.3523,246923.557,327683.7392,456100.5282,193966.1571,34529.09113,4095.232964,1,1
2321,397.2249,14.96,216001.2317,159049.38,145669.4466,111437.6575,112152.456,41076.80153,18396.91188,9303.487956,4062.111128,4264.912373
2322,590.1638,6.04,253809.6512,208349.7511,197073.9603,194664.0509,174257.0365,154393.037,90062.44783,58560.67486,36543.04593,31165.97147
2323,408.1042,3.16,97799.44448,207394.6424,206833.651,171863.788,134872.0697,96951.81446,88521.92514,69016.87063,51332.85881,42949.74771
2324,390.1191,7.39,107048.433,77203.60726,26680.48404,2767.324669,1063.875063,1475.749857,1,4507.895395,3232.531799,4201.090134
2325,844.4859,14.23,320671.3244,255217.9196,120001.3178,200687.273,153720.7485,134077.1853,111328.5229,1,28436.55408,9447.159123
2326,946.4943,14.16,1,1,1,1,1,1,1,1,1,1
2327,354.1105,5.83,226862.7225,1,117038.7739,86505.305,1,59744.82222,41340.59089,1,1,1
2328,635.4971,16.51,157732.495,163254.1899,158722.1956,153060.9108,92578.12124,27809.09356,1154.102203,1,1,1
2329,433.1101,3.3,81591.28535,94617.66976,46732.32504,42093.51987,1,1,1,1,1,1
2330,572.1705,3.64,1,3126.809735,37725.54849,79629.48442,128957.7923,188027.5091,231194.6265,241774.2531,249595.0192,217555.1193
2331,405.3217,16.35,202077.5722,204452.5458,200060.7512,50842.47714,1,403.0449678,1,21855.27634,1,23992.58931
2332,766.2447,6.29,109059.6607,100216.5983,109960.199,105667.2171,107058.8896,100160.7341,95604.38876,84161.78004,63632.91584,33456.26092
2333,1305.9799,6.11,142647.433,80591.14992,9747.447077,1,1,1,1,1,1,1
2334,555.4291,16.5,167767.0857,79047.60483,16668.95584,4987.238594,1,1,1618.638782,500.5244913,1,1
2335,1621.1224,5.56,55346.55369,55235.71493,55225.43127,51991.60086,52029.53563,34336.66125,20874.62762,11404.01408,9813.664241,10337.09027
2336,164.0477,1.27,153272.8657,249287.6508,165809.0544,63993.74737,34321.5057,39685.67133,39467.62409,29146.5275,22491.21084,18280.04808
2337,772.2575,6.8,178301.1803,164222.0002,85885.93404,73977.96161,62608.10799,28329.32607,38053.82979,23876.75341,18579.24894,8014.073087
2338,110.1096,17.88,1,1162.3088,52743.22496,162412.3067,154223.9291,120392.9481,51238.59572,41093.94071,27242.94104,14889.01576
2339,185.1239,6.4,232761.0307,144267.8551,53626.02005,54637.03919,54417.72274,45887.15674,34117.61771,30597.08549,17121.9651,32319.16463
2340,632.1429,16.82,271152.3284,249285.2828,230004.4712,261821.9808,267766.9672,240452.0734,227017.6617,129258.5702,43018.15745,12268.84015
2341,162.068,4.51,208022.7431,160488.0316,161641.1888,99123.15274,53501.85421,54179.50182,37336.12435,14897.8103,10803.71633,6902.369956
2342,376.138,3.74,961642.2623,475767.7324,257747.1556,198991.7198,166178.3201,72991.30638,95173.88418,93470.89866,73006.6652,69007.26257
2343,134.1097,11.59,1,1,13911.95178,24113.49164,49605.52359,123584.7884,179058.695,198207.7991,192911.0816,133906.2803
2344,127.1106,2.43,262449.6865,392908.1212,1747346.258,2101648.878,864624.673,213273.8069,81046.52085,69352.88816,64302.46616,66545.0194
2345,1198.8269,6.15,139156.7941,148055.4577,126555.2567,110571.9689,92676.19669,77435.99577,61717.17678,53112.87516,41192.62667,11578.99322
2346,534.2244,6.8,139417.5095,195741.4185,205145.2681,158224.2848,116034.4449,70472.85497,31306.16506,11810.27688,4453.607598,7473.741106
2347,173.1243,2.44,65890.7921,95615.63828,246242.9954,163574.3255,35834.79572,6022.112706,2814.207534,4077.450561,1,1208.618901
2348,560.157,2.91,75052.72505,25605.22256,61181.20908,180973.1789,105444.0602,55586.20299,255742.8947,130269.5718,43776.38917,18855.04479
2349,574.1663,3.04,1,1,1,1,1,73457.20615,173249.6208,234572.4161,254484.9537,198136.8497
2350,300.3993,3.66,1,1,1,1,1,9490.372292,16148.28266,17993.18437,11078.22944,3924.879008
2351,178.0648,3.78,47399.90916,85978.57505,41593.82903,102641.9696,160512.7697,133671.0909,90749.31952,20551.45876,1,1
2352,123.9136,0.85,31091.93105,37439.38508,60684.33956,76644.92174,91079.73058,102078.9988,110607.8535,126652.4509,135900.7184,143419.5694
2353,957.6578,16.08,34776.9102,55842.14922,61281.19806,57391.48404,70257.07335,67503.56606,61540.10749,35947.93779,5280.389285,1
2354,206.0578,6.4,97749.72865,101285.0199,106995.4024,115966.3078,74263.15284,36493.44856,58748.9516,26701.33181,28934.4755,24182.29003
2355,230.043,2.82,91405.15577,124717.8811,187409.3948,166458.0947,102828.9614,41281.41321,20226.31853,11252.10305,954.0505341,4918.362287
2356,215.1342,12.73,78744.11983,89511.01108,73112.77682,31590.68395,7342.2189,1,1,708.6141262,1,348.0433741
2357,211.2305,10.16,10657.1991,6897.506488,6836.835881,66547.52217,196582.3195,235841.2865,225436.9889,98425.34298,61923.85368,23857.16205
2358,453.2171,13.75,215180.5322,221045.6517,255221.6337,239293.4738,204403.9074,193132.2676,242597.8072,192586.8825,228388.6005,210340.2912
2359,300.1338,17.36,1,1308.690302,1,114100.4893,129541.8198,88689.31531,40134.87545,41893.64541,61179.02848,75465.34753
2360,1272.9217,18.25,114598.3756,126903.7496,111782.6668,47257.51176,1,1,1,1,1,1
2361,230.0959,14.12,170072.3047,188342.8272,164437.366,122295.3533,62427.14338,40363.07766,31839.28961,22748.70583,21245.74048,8781.831908
2362,228.1477,1.44,160048.5245,176591.4791,152721.9062,159385.5378,96140.97529,21087.53081,5982.499269,1,1,761.3618736
2363,547.41,5.78,1,864.0149276,4857.805493,12805.16502,184406.3996,333367.8402,316516.0359,143744.4636,53403.48959,51810.72349
2364,334.2509,15.63,1,1,1,123803.4273,164039.8783,147280.5365,82531.12334,27412.82805,1344.82881,731.3696371
2365,123.9929,13.24,1,1,1,3934.881168,23185.26966,78917.7752,202336.2711,301345.5343,576139.8627,919931.2451
2366,557.1831,7.43,181191.6557,135442.3784,84417.64178,50355.40008,30344.45912,14233.55493,1304.917628,1990.634466,1,1
2367,278.0772,4.95,84509.98154,89823.30468,84758.16154,100872.3661,102076.1728,92244.46202,44871.69658,32452.20741,1,1
2368,382.2718,17.8,216440.8101,224341.4906,218614.7883,204061.3663,132865.2169,63153.86761,32700.73807,19582.69458,16715.83475,8572.505097
2369,122.0379,1.27,58934.55583,92375.66253,139669.7264,175830.5319,122114.972,67817.62517,35059.4996,15126.20482,16438.28607,21639.53225
2370,426.3496,15.89,208674.1146,169654.7977,97590.28417,45390.2987,22405.32973,7174.292231,5763.987313,1,1,1
2371,1102.7333,15.36,83686.34358,68591.47629,40251.02412,1,1,1,1,1,1,1
2372,591.4709,16.53,137111.3012,156709.6279,147613.7295,126879.2982,49352.68622,11673.42342,1,1,1,1
2373,450.2954,15.96,42585.08214,39131.62199,29444.76539,38208.7759,39641.0745,26978.25119,14460.44489,7567.439147,2054.416559,1
2374,665.6343,16.63,154026.364,195014.922,300970.1103,191927.1768,171287.5035,142712.4785,108169.273,41948.80208,19943.85612,4555.985507
2375,1072.582,11.63,109534.647,121141.0235,123473.1113,96395.32746,53555.01094,27827.38255,26773.97147,15526.99649,11563.14213,3716.607483
2376,127.1,1.24,151412.4684,85666.38613,41099.79581,43447.27488,37841.27079,28658.2948,25243.13603,9019.257135,6885.950081,5631.551389
2377,360.1221,6.99,110472.2687,80963.09755,93670.35796,79984.33441,48388.29753,32863.70063,19586.779,10760.76807,17861.90328,28313.87124
2378,688.1981,5.33,1,4507.453042,1,1,1,1,14978.87869,105414.4163,198813.0906,264926.0503
2379,672.6104,12.43,9015.228518,4521.376138,1,1,1,1,1,1,1,1
2380,355.3452,12.88,239065.643,203478.8949,233854.9149,222230.1766,205746.6847,147342.7819,81879.2517,15556.79538,1,1
2381,701.2063,18.14,35655.92444,8425.659139,1,1600.548674,1,1,1,1,1,1
2382,434.3256,5.78,2110.684335,1,3723.055545,50548.15219,101274.4196,231956.3402,168164.2386,119694.2011,1,66762.64136
2383,674.2192,3.8,214538.6577,224763.2733,232514.3573,255402.5062,230312.795,237490.6447,213948.7201,189244.374,134785.5309,76883.37468
2384,721.419,16.6,148048.5548,152035.7471,133194.3352,88480.1422,28423.98299,1193.448005,1,1,797.7914894,1
2385,201.053,2.95,6863.838174,1,1710.462797,43837.1174,192898.2643,226901.0455,88637.44224,71515.99231,75763.88469,117094.7744
2386,383.319,17.98,1,1,1,849.6041385,2362.033065,45798.09518,114462.6502,196798.7673,167972.6025,145458.4424
2387,602.1974,5.35,97315.34583,151529.9052,163164.8184,168377.3155,175620.5812,143987.3979,133453.9886,93524.54749,41194.05596,47543.00394
2388,178.09,4.81,47875.53913,30100.33315,89992.49106,101926.623,69602.76267,120410.3895,23291.19512,56505.54089,116012.2233,132675.3996
